pickup_date,comp_dist_bins,post_treatment_time_dummy,Count
2010-09-05,0.25,0,276
2010-09-05,0.25,1,464
2010-09-05,0.5,0,1378
2010-09-05,0.5,1,1967
2010-09-05,1.0,0,6050
2010-09-05,1.0,1,8904
2010-09-05,2.0,0,11991
2010-09-05,2.0,1,16610
2010-09-05,4.0,0,10457
2010-09-05,4.0,1,13939
2010-09-05,8.0,0,4270
2010-09-05,8.0,1,5531
2010-09-05,16.0,0,2440
2010-09-05,16.0,1,2739
2010-09-05,32.0,0,626
2010-09-05,32.0,1,1238
2010-09-05,33.0,1,7
2010-09-06,0.5,0,1113
2010-09-06,0.5,1,1843
2010-09-06,1.0,0,5687
2010-09-06,1.0,1,8593
2010-09-06,2.0,0,10910
2010-09-06,2.0,1,15971
2010-09-06,4.0,0,8657
2010-09-06,4.0,1,12481
2010-09-06,8.0,0,3426
2010-09-06,8.0,1,4410
2010-09-06,16.0,0,3227
2010-09-06,16.0,1,3779
2010-09-06,32.0,0,901
2010-09-06,32.0,1,1815
2010-09-07,33.0,1,10
2010-09-09,0.0,1,23
2010-09-09,0.25,0,379
2010-09-09,0.25,1,424
2010-09-09,8.0,1,4754
2010-09-09,16.0,1,3587
2010-09-09,32.0,0,696
2010-09-09,32.0,1,1417
2010-09-09,33.0,0,8
2010-09-09,33.0,1,12
2010-09-10,32.0,1,1366
2010-09-11,0.25,0,269
2010-09-11,0.25,1,374
2010-09-11,32.0,0,707
2010-09-23,33.0,0,12
2010-09-24,33.0,1,19
2010-09-28,0.0,1,193
2010-09-30,0.0,1,220
2010-09-30,33.0,1,11
2010-09-01,33.0,1,14
2010-09-03,33.0,1,10
2010-09-04,33.0,0,11
2010-09-06,0.0,1,8
2010-09-06,0.25,0,156
2010-09-06,33.0,0,9
2010-09-06,33.0,1,11
2010-09-07,0.0,0,22
2010-09-07,0.0,1,19
2010-09-07,0.25,0,383
2010-09-07,33.0,0,11
2010-09-08,0.0,0,20
2010-09-08,0.0,1,23
2010-09-08,33.0,1,6
2010-09-09,0.0,0,14
2010-09-10,0.0,1,13
2010-09-10,0.25,1,370
2010-09-10,33.0,0,6
2010-09-11,0.0,0,11
2010-09-11,0.0,1,12
2010-09-13,0.0,0,14
2010-09-13,33.0,1,18
2010-09-14,0.0,0,12
2010-09-14,0.0,1,29
2010-09-14,33.0,0,13
2010-09-15,0.0,1,22
2010-09-15,33.0,0,10
2010-09-16,0.0,1,22
2010-09-17,33.0,1,8
2010-09-19,33.0,1,30
2010-09-18,33.0,0,5
2010-09-24,33.0,0,9
2010-09-26,33.0,1,17
2010-09-27,33.0,0,14
2010-09-28,33.0,0,7
2010-09-28,33.0,1,14
2010-09-29,33.0,0,5
2010-09-01,33.0,0,6
2010-09-02,33.0,1,10
2010-09-04,33.0,1,11
2010-09-12,0.0,1,10
2010-09-30,33.0,0,6
2010-09-03,33.0,0,8
2010-09-10,33.0,1,14
2010-09-12,0.0,0,9
2010-09-15,0.0,0,14
2010-09-15,33.0,1,9
2010-09-06,0.0,0,8
2010-09-08,33.0,0,6
2010-09-11,33.0,1,8
2010-09-16,0.0,0,18
2010-09-18,33.0,1,6
2010-09-16,33.0,1,6
2010-09-21,33.0,1,10
2010-09-25,33.0,0,4
2010-09-12,33.0,1,14
2010-09-12,33.0,0,2
2010-09-13,33.0,0,6
2010-09-02,33.0,0,6
2010-09-05,33.0,0,6
2010-09-11,33.0,0,4
2010-09-19,33.0,0,8
2010-09-18,0.0,1,8
2010-09-16,33.0,0,5
2010-09-10,0.0,0,6
2010-09-14,33.0,1,5
2010-10-01,0.0,0,86
2010-10-01,0.0,1,114
2010-10-01,0.25,0,278
2010-10-01,0.25,1,300
2010-10-01,0.5,0,2486
2010-10-01,0.5,1,2393
2010-10-01,1.0,0,8299
2010-10-01,1.0,1,8249
2010-10-01,2.0,0,11606
2010-10-01,2.0,1,11515
2010-10-01,4.0,0,7255
2010-10-01,4.0,1,6866
2010-10-01,8.0,0,2459
2010-10-01,8.0,1,2300
2010-10-01,16.0,0,1358
2010-10-01,16.0,1,1704
2010-10-01,32.0,0,471
2010-10-01,32.0,1,663
2010-10-01,33.0,1,7
2010-10-02,0.0,0,81
2010-10-02,0.0,1,67
2010-10-02,0.25,0,145
2010-10-02,0.25,1,277
2010-10-02,0.5,0,1541
2010-10-02,0.5,1,1917
2010-10-02,1.0,0,5649
2010-10-02,1.0,1,6925
2010-10-02,2.0,0,9734
2010-10-02,2.0,1,11691
2010-10-02,4.0,0,7409
2010-10-02,4.0,1,8533
2010-10-02,8.0,0,2548
2010-10-02,8.0,1,2975
2010-10-02,16.0,0,1074
2010-10-02,16.0,1,1076
2010-10-02,32.0,0,334
2010-10-02,32.0,1,517
2010-10-02,33.0,1,8
2010-10-03,0.0,0,75
2010-10-03,0.0,1,104
2010-10-03,0.25,0,130
2010-10-03,0.25,1,267
2010-10-03,0.5,0,1262
2010-10-03,0.5,1,1763
2010-10-03,1.0,0,4942
2010-10-03,1.0,1,6228
2010-10-03,2.0,0,8411
2010-10-03,2.0,1,10441
2010-10-03,4.0,0,6760
2010-10-03,4.0,1,8003
2010-10-03,8.0,0,2525
2010-10-03,8.0,1,2877
2010-10-03,16.0,0,1466
2010-10-03,16.0,1,1730
2010-10-03,32.0,0,436
2010-10-03,32.0,1,796
2010-10-04,0.0,0,176
2010-10-04,0.0,1,210
2010-10-04,0.25,0,562
2010-10-04,0.25,1,667
2010-10-04,0.5,0,3947
2010-10-04,0.5,1,4483
2010-10-04,1.0,0,15978
2010-10-04,1.0,1,17118
2010-10-04,2.0,0,23882
2010-10-04,2.0,1,24079
2010-10-04,4.0,0,14543
2010-10-04,4.0,1,14133
2010-10-04,8.0,0,5004
2010-10-04,8.0,1,4646
2010-10-04,16.0,0,3549
2010-10-04,16.0,1,3445
2010-10-04,32.0,0,967
2010-10-04,32.0,1,1371
2010-10-05,1.0,0,16507
2010-10-05,1.0,1,16508
2010-10-05,2.0,0,25230
2010-10-05,2.0,1,24775
2010-10-05,4.0,0,15548
2010-10-05,4.0,1,14220
2010-10-05,8.0,0,5311
2010-10-05,8.0,1,4771
2010-10-05,16.0,1,3332
2010-10-05,32.0,1,1327
2010-10-06,0.0,0,192
2010-10-06,0.0,1,225
2010-10-06,0.25,0,580
2010-10-06,0.25,1,694
2010-10-06,0.5,0,3822
2010-10-06,0.5,1,4253
2010-10-06,1.0,0,15867
2010-10-06,1.0,1,16441
2010-10-06,2.0,0,24929
2010-10-06,2.0,1,24375
2010-10-06,4.0,0,15445
2010-10-06,4.0,1,14341
2010-10-06,8.0,0,5444
2010-10-06,8.0,1,4982
2010-10-06,16.0,0,3048
2010-10-06,16.0,1,3720
2010-10-06,32.0,0,779
2010-10-06,32.0,1,1434
2010-10-07,0.0,0,200
2010-10-07,0.0,1,237
2010-10-07,0.25,0,651
2010-10-07,0.25,1,701
2010-10-07,0.5,0,3829
2010-10-07,0.5,1,4236
2010-10-07,1.0,0,16118
2010-10-07,1.0,1,16672
2010-10-07,2.0,0,25322
2010-10-07,2.0,1,24970
2010-10-07,4.0,0,15615
2010-10-07,4.0,1,14867
2010-10-07,8.0,0,5831
2010-10-07,8.0,1,5138
2010-10-07,16.0,0,3359
2010-10-07,16.0,1,4176
2010-10-07,32.0,0,850
2010-10-07,32.0,1,1513
2010-10-08,0.0,0,196
2010-10-08,0.0,1,213
2010-10-08,0.25,0,600
2010-10-08,0.25,1,736
2010-10-08,0.5,0,3621
2010-10-08,0.5,1,3785
2010-10-08,1.0,0,15596
2010-10-08,1.0,1,15409
2010-10-08,2.0,0,24806
2010-10-08,2.0,1,24547
2010-10-08,4.0,0,16256
2010-10-08,4.0,1,15671
2010-10-08,8.0,0,5899
2010-10-08,8.0,1,5364
2010-10-08,16.0,0,3541
2010-10-08,16.0,1,4211
2010-10-08,32.0,0,892
2010-10-08,32.0,1,1782
2010-10-08,33.0,0,5
2010-10-09,0.0,0,161
2010-10-09,0.0,1,222
2010-10-09,0.25,0,492
2010-10-09,0.25,1,699
2010-10-09,0.5,0,2547
2010-10-09,0.5,1,3155
2010-10-09,1.0,0,11329
2010-10-09,1.0,1,13988
2010-10-09,2.0,0,20626
2010-10-09,2.0,1,25523
2010-10-09,4.0,0,16354
2010-10-09,4.0,1,19484
2010-10-09,8.0,0,5795
2010-10-09,8.0,1,6738
2010-10-09,16.0,0,2495
2010-10-09,16.0,1,2600
2010-10-09,32.0,0,816
2010-10-09,32.0,1,1399
2010-10-10,0.0,0,174
2010-10-10,0.0,1,220
2010-10-10,0.25,0,393
2010-10-10,0.25,1,712
2010-10-10,0.5,0,1942
2010-10-10,0.5,1,2904
2010-10-10,1.0,0,8866
2010-10-10,1.0,1,11493
2010-10-10,2.0,0,17310
2010-10-10,2.0,1,21679
2010-10-10,4.0,0,14651
2010-10-10,4.0,1,18356
2010-10-10,8.0,0,5747
2010-10-10,8.0,1,6889
2010-10-10,16.0,0,2991
2010-10-10,16.0,1,3407
2010-10-10,32.0,0,905
2010-10-10,32.0,1,1723
2010-10-11,0.0,1,229
2010-10-11,0.25,0,455
2010-10-11,0.25,1,596
2010-10-11,0.5,0,2610
2010-10-11,0.5,1,3238
2010-10-11,1.0,0,11154
2010-10-11,1.0,1,12399
2010-10-11,2.0,0,19237
2010-10-11,2.0,1,19737
2010-10-11,4.0,0,13211
2010-10-11,4.0,1,13662
2010-10-11,8.0,0,4677
2010-10-11,8.0,1,4627
2010-10-11,16.0,0,3582
2010-10-11,16.0,1,3706
2010-10-11,32.0,0,982
2010-10-11,32.0,1,1688
2010-10-12,0.0,1,287
2010-10-12,0.25,0,564
2010-10-12,0.25,1,692
2010-10-12,0.5,0,3732
2010-10-12,0.5,1,3905
2010-10-12,1.0,0,15453
2010-10-12,1.0,1,15662
2010-10-12,2.0,0,24674
2010-10-12,2.0,1,24244
2010-10-12,4.0,0,15469
2010-10-12,4.0,1,14672
2010-10-12,8.0,0,5527
2010-10-12,8.0,1,5118
2010-10-12,16.0,0,3754
2010-10-12,16.0,1,3867
2010-10-12,32.0,0,959
2010-10-12,32.0,1,1507
2010-10-12,33.0,0,11
2010-10-13,0.0,0,186
2010-10-13,0.0,1,216
2010-10-13,0.25,0,565
2010-10-13,0.25,1,664
2010-10-13,0.5,0,3795
2010-10-13,0.5,1,4220
2010-10-13,1.0,0,16590
2010-10-13,1.0,1,16264
2010-10-13,2.0,0,25727
2010-10-13,2.0,1,24945
2010-10-13,4.0,0,15990
2010-10-13,4.0,1,14298
2010-10-13,8.0,0,5720
2010-10-13,8.0,1,5023
2010-10-13,16.0,0,3169
2010-10-13,16.0,1,3669
2010-10-13,32.0,0,784
2010-10-13,32.0,1,1434
2010-10-13,33.0,1,10
2010-10-14,0.0,0,198
2010-10-14,0.0,1,239
2010-10-14,0.25,0,593
2010-10-14,0.25,1,755
2010-10-14,0.5,0,3826
2010-10-14,0.5,1,4328
2010-10-14,1.0,0,16373
2010-10-14,1.0,1,16853
2010-10-14,2.0,0,25858
2010-10-14,2.0,1,25563
2010-10-14,4.0,0,15891
2010-10-14,4.0,1,14776
2010-10-14,8.0,0,5681
2010-10-14,8.0,1,5271
2010-10-14,16.0,0,3504
2010-10-14,16.0,1,4398
2010-10-14,32.0,0,886
2010-10-14,32.0,1,1699
2010-10-15,0.0,0,159
2010-10-15,0.0,1,207
2010-10-15,0.25,0,631
2010-10-15,0.25,1,730
2010-10-15,0.5,0,3900
2010-10-15,0.5,1,4214
2010-10-15,1.0,0,16220
2010-10-15,1.0,1,16693
2010-10-15,2.0,0,25267
2010-10-15,2.0,1,25748
2010-10-15,4.0,0,16345
2010-10-15,4.0,1,15574
2010-10-15,8.0,0,5626
2010-10-15,8.0,1,4999
2010-10-15,16.0,0,3341
2010-10-15,16.0,1,4167
2010-10-15,32.0,0,980
2010-10-15,32.0,1,1728
2010-10-16,0.0,0,344
2010-10-16,0.0,1,354
2010-10-16,0.25,0,453
2010-10-16,0.25,1,707
2010-10-16,0.5,0,2751
2010-10-16,0.5,1,3642
2010-10-16,1.0,0,11619
2010-10-16,1.0,1,15392
2010-10-16,2.0,0,20570
2010-10-16,2.0,1,27614
2010-10-16,4.0,0,16311
2010-10-16,4.0,1,20252
2010-10-16,8.0,0,5467
2010-10-16,8.0,1,6363
2010-10-16,16.0,0,2243
2010-10-16,16.0,1,2432
2010-10-16,32.0,0,765
2010-10-16,32.0,1,1249
2010-10-17,0.0,0,184
2010-10-17,0.0,1,216
2010-10-17,0.25,0,399
2010-10-17,0.25,1,587
2010-10-17,0.5,0,2158
2010-10-17,0.5,1,2870
2010-10-17,1.0,0,9839
2010-10-17,1.0,1,13060
2010-10-17,2.0,0,18657
2010-10-17,2.0,1,25165
2010-10-17,4.0,0,15259
2010-10-17,4.0,1,19381
2010-10-17,8.0,0,5704
2010-10-17,8.0,1,6541
2010-10-17,16.0,0,3310
2010-10-17,16.0,1,4115
2010-10-17,32.0,0,992
2010-10-17,32.0,1,1796
2010-10-18,0.0,0,195
2010-10-18,0.0,1,251
2010-10-18,0.25,0,549
2010-10-18,0.25,1,624
2010-10-18,0.5,0,3424
2010-10-18,0.5,1,3740
2010-10-18,1.0,0,14367
2010-10-18,1.0,1,14755
2010-10-18,2.0,0,22963
2010-10-18,2.0,1,22964
2010-10-18,4.0,0,14606
2010-10-18,4.0,1,13865
2010-10-18,8.0,0,5171
2010-10-18,8.0,1,4818
2010-10-18,16.0,0,3724
2010-10-18,16.0,1,3628
2010-10-18,32.0,0,922
2010-10-18,32.0,1,1658
2010-10-19,0.0,0,201
2010-10-19,0.5,0,3928
2010-10-19,0.5,1,4009
2010-10-19,1.0,0,16235
2010-10-19,1.0,1,16328
2010-10-19,2.0,0,25651
2010-10-19,2.0,1,24538
2010-10-19,4.0,0,15951
2010-10-19,4.0,1,14276
2010-10-19,8.0,0,5252
2010-10-19,8.0,1,4886
2010-10-19,16.0,0,3229
2010-10-19,16.0,1,3488
2010-10-19,32.0,0,747
2010-10-19,32.0,1,1421
2010-10-20,0.0,0,159
2010-10-20,0.0,1,239
2010-10-20,0.25,0,567
2010-10-20,0.25,1,713
2010-10-20,0.5,0,3830
2010-10-20,0.5,1,4441
2010-10-20,1.0,0,16464
2010-10-20,1.0,1,16857
2010-10-20,2.0,0,26152
2010-10-20,2.0,1,25228
2010-10-20,4.0,0,15719
2010-10-20,4.0,1,14629
2010-10-20,8.0,0,5683
2010-10-20,8.0,1,5228
2010-10-20,16.0,0,3515
2010-10-20,16.0,1,4190
2010-10-20,32.0,0,782
2010-10-20,32.0,1,1520
2010-10-20,33.0,0,11
2010-10-21,0.0,0,220
2010-10-21,0.25,0,631
2010-10-21,0.25,1,741
2010-10-21,0.5,0,4151
2010-10-21,0.5,1,4166
2010-10-21,1.0,0,17367
2010-10-21,1.0,1,16623
2010-10-21,2.0,0,26616
2010-10-21,2.0,1,25404
2010-10-21,4.0,0,16618
2010-10-21,4.0,1,15007
2010-10-21,8.0,0,5945
2010-10-21,8.0,1,5122
2010-10-21,16.0,0,3454
2010-10-21,16.0,1,4245
2010-10-21,32.0,0,819
2010-10-21,32.0,1,1624
2010-10-22,0.0,0,236
2010-10-22,0.0,1,279
2010-10-22,0.25,0,622
2010-10-22,0.25,1,744
2010-10-22,0.5,0,3988
2010-10-22,0.5,1,4173
2010-10-22,1.0,0,16072
2010-10-22,1.0,1,16229
2010-10-22,2.0,0,26085
2010-10-22,2.0,1,25479
2010-10-22,4.0,0,16743
2010-10-22,4.0,1,16093
2010-10-22,8.0,0,5823
2010-10-22,8.0,1,5208
2010-10-22,16.0,0,3692
2010-10-22,16.0,1,4431
2010-10-22,32.0,0,942
2010-10-22,32.0,1,1762
2010-10-23,0.0,0,171
2010-10-23,0.0,1,248
2010-10-23,0.25,0,450
2010-10-23,0.25,1,608
2010-10-23,0.5,0,2878
2010-10-23,0.5,1,3412
2010-10-23,1.0,0,12005
2010-10-23,1.0,1,14296
2010-10-23,2.0,0,21305
2010-10-23,2.0,1,25846
2010-10-23,4.0,0,16819
2010-10-23,4.0,1,19417
2010-10-23,8.0,0,5881
2010-10-23,8.0,1,6628
2010-10-23,16.0,0,2457
2010-10-23,16.0,1,2539
2010-10-23,32.0,0,724
2010-10-23,32.0,1,1294
2010-10-25,0.0,0,200
2010-10-25,0.0,1,259
2010-10-25,0.25,0,552
2010-10-25,0.25,1,665
2010-10-25,0.5,0,3306
2010-10-25,0.5,1,3717
2010-10-25,1.0,0,14241
2010-10-25,1.0,1,14843
2010-10-25,2.0,0,23118
2010-10-25,2.0,1,22345
2010-10-25,4.0,0,14395
2010-10-25,4.0,1,13757
2010-10-25,8.0,0,5351
2010-10-25,8.0,1,4743
2010-10-25,16.0,0,3774
2010-10-25,16.0,1,3520
2010-10-25,32.0,0,951
2010-10-25,32.0,1,1554
2010-10-25,33.0,0,8
2010-10-26,0.0,0,201
2010-10-26,0.0,1,231
2010-10-26,0.25,0,652
2010-10-26,0.25,1,658
2010-10-26,0.5,0,3677
2010-10-26,0.5,1,3940
2010-10-26,1.0,0,15606
2010-10-26,1.0,1,15830
2010-10-26,2.0,0,25058
2010-10-26,2.0,1,24881
2010-10-26,4.0,0,15851
2010-10-26,4.0,1,14662
2010-10-26,8.0,0,5501
2010-10-26,8.0,1,5104
2010-10-26,16.0,0,2862
2010-10-26,16.0,1,3443
2010-10-26,32.0,0,731
2010-10-26,32.0,1,1347
2010-10-27,0.0,0,189
2010-10-27,0.0,1,228
2010-10-27,0.25,0,697
2010-10-27,0.25,1,793
2010-10-27,0.5,0,4227
2010-10-27,0.5,1,4505
2010-10-27,1.0,0,17217
2010-10-27,1.0,1,16975
2010-10-27,2.0,0,26367
2010-10-27,2.0,1,25977
2010-10-27,4.0,0,16164
2010-10-27,4.0,1,15039
2010-10-27,8.0,0,5355
2010-10-27,8.0,1,4995
2010-10-27,16.0,0,3054
2010-10-27,16.0,1,3570
2010-10-27,32.0,0,696
2010-10-27,32.0,1,1335
2010-10-27,33.0,1,7
2010-10-28,0.0,0,274
2010-10-28,0.25,0,659
2010-10-28,0.5,0,3881
2010-10-28,0.5,1,4242
2010-10-28,1.0,0,16628
2010-10-28,1.0,1,16888
2010-10-28,2.0,0,26323
2010-10-28,2.0,1,25268
2010-10-28,4.0,0,16377
2010-10-28,4.0,1,15222
2010-10-28,8.0,0,5951
2010-10-28,8.0,1,5373
2010-10-28,16.0,0,3302
2010-10-28,16.0,1,4224
2010-10-28,32.0,0,751
2010-10-28,32.0,1,1470
2010-10-29,0.0,0,188
2010-10-29,0.25,0,691
2010-10-29,0.25,1,781
2010-10-29,0.5,0,3960
2010-10-29,0.5,1,4189
2010-10-29,1.0,0,16868
2010-10-29,1.0,1,16792
2010-10-29,2.0,0,26451
2010-10-29,2.0,1,26347
2010-10-29,4.0,0,17161
2010-10-29,4.0,1,16117
2010-10-29,8.0,0,6059
2010-10-29,8.0,1,5446
2010-10-29,16.0,0,3350
2010-10-29,16.0,1,4133
2010-10-29,32.0,0,913
2010-10-29,32.0,1,1612
2010-10-29,33.0,1,12
2010-10-30,0.0,0,177
2010-10-30,0.5,1,3435
2010-10-30,1.0,0,12023
2010-10-30,1.0,1,15615
2010-10-30,2.0,0,21077
2010-10-30,2.0,1,27069
2010-10-30,4.0,0,16142
2010-10-30,4.0,1,19607
2010-10-30,8.0,0,5481
2010-10-30,8.0,1,6237
2010-10-30,16.0,0,1989
2010-10-30,16.0,1,2194
2010-10-30,32.0,1,1157
2010-10-31,0.0,0,134
2010-10-31,0.0,1,237
2010-10-31,0.25,0,414
2010-10-31,0.25,1,613
2010-10-31,0.5,0,2136
2010-10-31,0.5,1,2958
2010-10-31,1.0,0,9311
2010-10-31,1.0,1,13370
2010-10-31,2.0,0,16930
2010-10-31,2.0,1,24330
2010-10-31,4.0,0,13965
2010-10-31,4.0,1,18469
2010-10-31,8.0,0,5402
2010-10-31,8.0,1,6408
2010-10-31,16.0,0,2675
2010-10-31,16.0,1,3226
2010-10-31,32.0,0,788
2010-10-31,32.0,1,1554
2010-10-05,0.0,0,191
2010-10-05,0.0,1,210
2010-10-05,0.25,0,549
2010-10-05,0.25,1,632
2010-10-05,0.5,0,3999
2010-10-05,0.5,1,4244
2010-10-05,16.0,0,2793
2010-10-05,32.0,0,716
2010-10-05,33.0,1,8
2010-10-11,0.0,0,198
2010-10-12,0.0,0,277
2010-10-18,33.0,1,13
2010-10-19,0.0,1,223
2010-10-19,0.25,0,626
2010-10-19,0.25,1,620
2010-10-21,0.0,1,268
2010-10-21,33.0,0,11
2010-10-23,33.0,0,10
2010-10-24,0.0,0,184
2010-10-24,0.0,1,261
2010-10-24,0.25,0,389
2010-10-24,0.25,1,568
2010-10-24,0.5,0,2133
2010-10-24,0.5,1,2834
2010-10-24,1.0,0,9747
2010-10-24,1.0,1,13105
2010-10-24,2.0,0,18046
2010-10-24,2.0,1,24657
2010-10-24,4.0,0,14355
2010-10-24,4.0,1,18787
2010-10-24,8.0,0,5524
2010-10-24,8.0,1,6329
2010-10-24,16.0,0,3208
2010-10-24,16.0,1,4122
2010-10-24,32.0,0,972
2010-10-24,32.0,1,1920
2010-10-24,33.0,1,13
2010-10-28,0.0,1,227
2010-10-28,0.25,1,780
2010-10-28,33.0,0,3
2010-10-29,0.0,1,237
2010-10-30,0.0,1,221
2010-10-30,0.25,0,513
2010-10-30,0.25,1,699
2010-10-30,0.5,0,2806
2010-10-30,32.0,0,655
2010-10-31,33.0,1,12
2010-10-11,33.0,0,12
2010-10-11,33.0,1,9
2010-10-13,33.0,0,2
2010-10-14,33.0,0,9
2010-10-14,33.0,1,9
2010-10-15,33.0,1,14
2010-10-17,33.0,0,7
2010-10-17,33.0,1,18
2010-10-23,33.0,1,7
2010-10-04,33.0,1,7
2010-10-19,33.0,0,6
2010-10-25,33.0,1,6
2010-10-07,33.0,0,9
2010-10-12,33.0,1,14
2010-10-16,33.0,0,8
2010-10-19,33.0,1,7
2010-10-22,33.0,0,5
2010-10-26,33.0,0,5
2010-10-01,33.0,0,8
2010-10-02,33.0,0,3
2010-10-03,33.0,0,4
2010-10-03,33.0,1,5
2010-10-06,33.0,1,7
2010-10-08,33.0,1,11
2010-10-09,33.0,0,8
2010-10-09,33.0,1,8
2010-10-18,33.0,0,10
2010-10-22,33.0,1,6
2010-10-29,33.0,0,5
2010-10-06,33.0,0,8
2010-10-16,33.0,1,12
2010-10-20,33.0,1,7
2010-10-26,33.0,1,9
2010-10-04,33.0,0,4
2010-10-28,33.0,1,5
2010-10-24,33.0,0,3
2010-10-10,33.0,0,6
2010-10-30,33.0,1,13
2010-10-07,33.0,1,4
2010-10-15,33.0,0,13
2010-10-31,33.0,0,5
2010-10-10,33.0,1,5
2010-10-05,33.0,0,8
2010-10-21,33.0,1,4
2010-10-27,33.0,0,3
2010-10-30,33.0,0,1
2010-11-01,0.0,0,175
2010-11-01,0.0,1,201
2010-11-01,0.25,0,590
2010-11-01,0.25,1,600
2010-11-01,0.5,0,3630
2010-11-01,0.5,1,3889
2010-11-01,1.0,0,15244
2010-11-01,1.0,1,15332
2010-11-01,2.0,0,23610
2010-11-01,2.0,1,23356
2010-11-01,4.0,0,14760
2010-11-01,4.0,1,13915
2010-11-01,8.0,0,5490
2010-11-01,8.0,1,4904
2010-11-01,16.0,0,3942
2010-11-01,16.0,1,3709
2010-11-01,32.0,0,898
2010-11-01,32.0,1,1491
2010-11-01,33.0,0,11
2010-11-02,0.0,1,255
2010-11-02,0.25,1,747
2010-11-02,0.5,0,4021
2010-11-02,0.5,1,4356
2010-11-02,1.0,0,16590
2010-11-02,1.0,1,16530
2010-11-02,2.0,0,26067
2010-11-02,2.0,1,25304
2010-11-02,4.0,0,15973
2010-11-02,4.0,1,14602
2010-11-02,8.0,0,5488
2010-11-02,8.0,1,4892
2010-11-02,16.0,0,3113
2010-11-02,16.0,1,3347
2010-11-02,32.0,0,705
2010-11-02,32.0,1,1313
2010-11-03,0.0,0,187
2010-11-03,0.0,1,241
2010-11-03,0.25,0,606
2010-11-03,0.25,1,714
2010-11-03,0.5,0,4035
2010-11-03,0.5,1,4369
2010-11-03,1.0,0,17521
2010-11-03,1.0,1,17123
2010-11-03,2.0,0,27772
2010-11-03,2.0,1,26601
2010-11-03,4.0,0,16200
2010-11-03,4.0,1,15025
2010-11-03,8.0,0,5626
2010-11-03,8.0,1,4847
2010-11-03,16.0,0,3161
2010-11-03,16.0,1,3639
2010-11-03,32.0,0,733
2010-11-03,32.0,1,1322
2010-11-03,33.0,0,5
2010-11-04,0.0,0,192
2010-11-04,0.0,1,263
2010-11-04,0.25,0,779
2010-11-04,0.25,1,829
2010-11-04,0.5,0,4959
2010-11-04,0.5,1,4891
2010-11-04,1.0,0,20114
2010-11-04,1.0,1,18481
2010-11-04,2.0,0,28523
2010-11-04,2.0,1,27375
2010-11-04,4.0,0,16536
2010-11-04,4.0,1,15215
2010-11-04,8.0,0,5631
2010-11-04,8.0,1,4942
2010-11-04,16.0,0,3149
2010-11-04,16.0,1,4035
2010-11-04,32.0,0,767
2010-11-04,32.0,1,1391
2010-11-04,33.0,0,6
2010-11-04,33.0,1,8
2010-11-05,0.0,0,227
2010-11-05,0.0,1,266
2010-11-05,0.25,0,695
2010-11-05,0.25,1,748
2010-11-05,0.5,0,3873
2010-11-05,0.5,1,3969
2010-11-05,1.0,0,16631
2010-11-05,1.0,1,15991
2010-11-05,2.0,0,26739
2010-11-05,2.0,1,25717
2010-11-05,4.0,0,16871
2010-11-05,4.0,1,15869
2010-11-05,8.0,0,5656
2010-11-05,8.0,1,5352
2010-11-05,16.0,0,3505
2010-11-05,16.0,1,4504
2010-11-05,32.0,0,937
2010-11-05,32.0,1,1627
2010-11-05,33.0,1,13
2010-11-06,0.0,0,139
2010-11-06,0.0,1,183
2010-11-06,0.25,0,523
2010-11-06,0.25,1,723
2010-11-06,0.5,0,2922
2010-11-06,0.5,1,3707
2010-11-06,1.0,0,12516
2010-11-06,1.0,1,16080
2010-11-06,2.0,0,22711
2010-11-06,2.0,1,29570
2010-11-06,4.0,0,17462
2010-11-06,4.0,1,21906
2010-11-06,8.0,0,5824
2010-11-06,8.0,1,6930
2010-11-06,16.0,0,2144
2010-11-06,16.0,1,2265
2010-11-06,32.0,0,649
2010-11-06,32.0,1,1144
2010-11-06,33.0,0,6
2010-11-07,0.0,0,175
2010-11-07,0.0,1,240
2010-11-07,0.25,0,497
2010-11-07,0.25,1,732
2010-11-07,0.5,0,2428
2010-11-07,0.5,1,2891
2010-11-07,1.0,0,10129
2010-11-07,1.0,1,12559
2010-11-07,2.0,0,17657
2010-11-07,2.0,1,23016
2010-11-07,4.0,0,14257
2010-11-07,4.0,1,17825
2010-11-07,8.0,0,4780
2010-11-07,8.0,1,5346
2010-11-07,16.0,0,2594
2010-11-07,16.0,1,3473
2010-11-07,32.0,0,876
2010-11-07,32.0,1,1828
2010-11-08,0.0,0,214
2010-11-08,0.0,1,241
2010-11-08,0.25,0,749
2010-11-08,0.25,1,693
2010-11-08,0.5,0,4304
2010-11-08,0.5,1,4256
2010-11-08,1.0,0,16815
2010-11-08,1.0,1,16323
2010-11-08,2.0,0,24502
2010-11-08,2.0,1,23888
2010-11-08,4.0,0,14822
2010-11-08,4.0,1,14257
2010-11-08,8.0,0,5203
2010-11-08,8.0,1,4679
2010-11-08,16.0,0,3873
2010-11-08,16.0,1,3733
2010-11-08,32.0,0,1046
2010-11-08,32.0,1,1623
2010-11-08,33.0,0,6
2010-11-08,33.0,1,9
2010-11-09,0.0,0,198
2010-11-09,0.0,1,204
2010-11-09,0.25,0,635
2010-11-09,0.25,1,740
2010-11-09,0.5,0,3827
2010-11-09,0.5,1,4217
2010-11-09,1.0,0,16033
2010-11-09,1.0,1,16263
2010-11-09,2.0,0,24862
